"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","GDP","TOT","USD_CAP","A","1982",12107.557103,"E"
"DEU","GDP","TOT","USD_CAP","A","1983",12814.465165,"E"
"DEU","GDP","TOT","USD_CAP","A","1984",13699.970788,"E"
"DEU","GDP","TOT","USD_CAP","A","1985",14495.382199,"E"
"DEU","GDP","TOT","USD_CAP","A","1986",15121.257373,"E"
"DEU","GDP","TOT","USD_CAP","A","1987",15706.782512,"E"
"DEU","GDP","TOT","USD_CAP","A","1988",16777.948781,"E"
"DEU","GDP","TOT","USD_CAP","A","1989",17985.695376,"E"
"DEU","GDP","TOT","USD_CAP","A","1990",19469.482986,"E"
"DEU","GDP","TOT","USD_CAP","A","1991",20994.974774,
"DEU","GDP","TOT","USD_CAP","A","1992",21743.101272,
"DEU","GDP","TOT","USD_CAP","A","1993",21919.61171,
"DEU","GDP","TOT","USD_CAP","A","1994",22866.397307,
"DEU","GDP","TOT","USD_CAP","A","1995",23659.435696,
"DEU","GDP","TOT","USD_CAP","A","1996",24204.528643,
"DEU","GDP","TOT","USD_CAP","A","1997",24730.883681,
"DEU","GDP","TOT","USD_CAP","A","1998",25532.155882,
"DEU","GDP","TOT","USD_CAP","A","1999",26510.228697,
"DEU","GDP","TOT","USD_CAP","A","2000",27450.968334,
"DEU","GDP","TOT","USD_CAP","A","2001",28658.393694,
"DEU","GDP","TOT","USD_CAP","A","2002",29504.28924,
"DEU","GDP","TOT","USD_CAP","A","2003",30269.46437,
"DEU","GDP","TOT","USD_CAP","A","2004",31741.694797,
"DEU","GDP","TOT","USD_CAP","A","2005",32236.740986,
"DEU","GDP","TOT","USD_CAP","A","2006",34666.78278,
"DEU","GDP","TOT","USD_CAP","A","2007",36858.447691,
"DEU","GDP","TOT","USD_CAP","A","2008",38432.448211,
"DEU","GDP","TOT","USD_CAP","A","2009",37465.070354,
"DEU","GDP","TOT","USD_CAP","A","2010",39677.030829,
"DEU","GDP","TOT","USD_CAP","A","2011",42541.513126,
"DEU","GDP","TOT","USD_CAP","A","2012",43359.541048,
"DEU","GDP","TOT","USD_CAP","A","2013",44993.667838,
"DEU","GDP","TOT","USD_CAP","A","2014",47011.280402,
"DEU","GDP","TOT","USD_CAP","A","2015",47609.557159,
"DEU","GDP","TOT","USD_CAP","A","2016",50579.483717,
"DEU","GDP","TOT","USD_CAP","A","2017",53071.478374,
"DEU","GDP","TOT","USD_CAP","A","2018",55235.247726,"P"
"DEU","GDP","TOT","USD_CAP","A","2019",55652.877823,"P"
"DEU","GDP","TOT","USD_CAP","A","2020",54844.447231,"P"
"DEU","GDP","TOT","USD_CAP","A","2021",57881.167046,"P"
"GRC","GDP","TOT","USD_CAP","A","1970",3097.304744,"E"
"GRC","GDP","TOT","USD_CAP","A","1971",3494.41036,"E"
"GRC","GDP","TOT","USD_CAP","A","1972",3989.647471,"E"
"GRC","GDP","TOT","USD_CAP","A","1973",4528.443223,"E"
"GRC","GDP","TOT","USD_CAP","A","1974",4601.134185,"E"
"GRC","GDP","TOT","USD_CAP","A","1975",5297.773377,"E"
"GRC","GDP","TOT","USD_CAP","A","1976",5893.467406,"E"
"GRC","GDP","TOT","USD_CAP","A","1977",6346.15807,"E"
"GRC","GDP","TOT","USD_CAP","A","1978",7190.465963,"E"
"GRC","GDP","TOT","USD_CAP","A","1979",7943.240375,"E"
"GRC","GDP","TOT","USD_CAP","A","1980",8633.538759,"E"
"GRC","GDP","TOT","USD_CAP","A","1981",9221.368947,"E"
"GRC","GDP","TOT","USD_CAP","A","1982",9619.830053,"E"
"GRC","GDP","TOT","USD_CAP","A","1983",9831.535575,"E"
"GRC","GDP","TOT","USD_CAP","A","1984",10339.626695,"E"
"GRC","GDP","TOT","USD_CAP","A","1985",10892.422978,"E"
"GRC","GDP","TOT","USD_CAP","A","1986",11132.403422,"E"
"GRC","GDP","TOT","USD_CAP","A","1987",11112.082116,"E"
"GRC","GDP","TOT","USD_CAP","A","1988",11954.324264,"E"
"GRC","GDP","TOT","USD_CAP","A","1989",12827.332812,"E"
"GRC","GDP","TOT","USD_CAP","A","1990",13214.421156,"E"
"GRC","GDP","TOT","USD_CAP","A","1991",13966.572918,"E"
"GRC","GDP","TOT","USD_CAP","A","1992",14280.325643,"E"
"GRC","GDP","TOT","USD_CAP","A","1993",14306.031463,"E"
"GRC","GDP","TOT","USD_CAP","A","1994",14836.447029,"E"
"GRC","GDP","TOT","USD_CAP","A","1995",15424.465022,
"GRC","GDP","TOT","USD_CAP","A","1996",16145.425367,
"GRC","GDP","TOT","USD_CAP","A","1997",17155.838072,
"GRC","GDP","TOT","USD_CAP","A","1998",18033.707135,
"GRC","GDP","TOT","USD_CAP","A","1999",18464.726453,
"GRC","GDP","TOT","USD_CAP","A","2000",19516.213938,
"GRC","GDP","TOT","USD_CAP","A","2001",20954.75757,
"GRC","GDP","TOT","USD_CAP","A","2002",22615.957435,
"GRC","GDP","TOT","USD_CAP","A","2003",23896.54916,
"GRC","GDP","TOT","USD_CAP","A","2004",25460.416248,
"GRC","GDP","TOT","USD_CAP","A","2005",25577.445437,
"GRC","GDP","TOT","USD_CAP","A","2006",28549.064285,
"GRC","GDP","TOT","USD_CAP","A","2007",29320.198062,
"GRC","GDP","TOT","USD_CAP","A","2008",30855.935774,
"GRC","GDP","TOT","USD_CAP","A","2009",30359.133791,
"GRC","GDP","TOT","USD_CAP","A","2010",27913.001545,"B"
"GRC","GDP","TOT","USD_CAP","A","2011",25671.291223,
"GRC","GDP","TOT","USD_CAP","A","2012",24911.062614,
"GRC","GDP","TOT","USD_CAP","A","2013",25986.57671,
"GRC","GDP","TOT","USD_CAP","A","2014",26625.188631,
"GRC","GDP","TOT","USD_CAP","A","2015",26760.152201,
"GRC","GDP","TOT","USD_CAP","A","2016",27511.777671,
"GRC","GDP","TOT","USD_CAP","A","2017",28604.794575,
"GRC","GDP","TOT","USD_CAP","A","2018",29617.499309,
"GRC","GDP","TOT","USD_CAP","A","2019",30356.302549,"P"
"GRC","GDP","TOT","USD_CAP","A","2020",27923.999993,"P"
"GRC","GDP","TOT","USD_CAP","A","2021",31281.571731,"P"
"HUN","GDP","TOT","USD_CAP","A","1991",8342.870257,"E"
"HUN","GDP","TOT","USD_CAP","A","1992",8289.156414,"E"
"HUN","GDP","TOT","USD_CAP","A","1993",8461.338569,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8925.330134,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9187.36458,
"HUN","GDP","TOT","USD_CAP","A","1996",9349.707514,
"HUN","GDP","TOT","USD_CAP","A","1997",9824.840849,
"HUN","GDP","TOT","USD_CAP","A","1998",10398.102143,
"HUN","GDP","TOT","USD_CAP","A","1999",10873.247873,
"HUN","GDP","TOT","USD_CAP","A","2000",11853.178571,
"HUN","GDP","TOT","USD_CAP","A","2001",13207.922179,
"HUN","GDP","TOT","USD_CAP","A","2002",14526.388251,
"HUN","GDP","TOT","USD_CAP","A","2003",15481.320097,
"HUN","GDP","TOT","USD_CAP","A","2004",16272.005789,
"HUN","GDP","TOT","USD_CAP","A","2005",17112.202187,
"HUN","GDP","TOT","USD_CAP","A","2006",18389.410347,
"HUN","GDP","TOT","USD_CAP","A","2007",19099.851672,
"HUN","GDP","TOT","USD_CAP","A","2008",20727.889969,
"HUN","GDP","TOT","USD_CAP","A","2009",20729.783943,
"HUN","GDP","TOT","USD_CAP","A","2010",21751.833925,
"HUN","GDP","TOT","USD_CAP","A","2011",23038.80802,
"HUN","GDP","TOT","USD_CAP","A","2012",23275.231857,
"HUN","GDP","TOT","USD_CAP","A","2013",24556.715269,
"HUN","GDP","TOT","USD_CAP","A","2014",25699.750577,
"HUN","GDP","TOT","USD_CAP","A","2015",26806.595306,
"HUN","GDP","TOT","USD_CAP","A","2016",27947.637585,
"HUN","GDP","TOT","USD_CAP","A","2017",29501.120486,
"HUN","GDP","TOT","USD_CAP","A","2018",31913.074632,
"HUN","GDP","TOT","USD_CAP","A","2019",33514.94177,
"HUN","GDP","TOT","USD_CAP","A","2020",33274.347589,"P"
"HUN","GDP","TOT","USD_CAP","A","2021",36751.739602,"P"
"ISL","GDP","TOT","USD_CAP","A","1970",3854.759857,"E"
"ISL","GDP","TOT","USD_CAP","A","1971",4535.010746,"E"
"ISL","GDP","TOT","USD_CAP","A","1972",4946.879576,"E"
"ISL","GDP","TOT","USD_CAP","A","1973",5492.040523,"E"
"ISL","GDP","TOT","USD_CAP","A","1974",6240.85871,"E"
"ISL","GDP","TOT","USD_CAP","A","1975",6777.783934,"E"
"ISL","GDP","TOT","USD_CAP","A","1976",7504.588656,"E"
"ISL","GDP","TOT","USD_CAP","A","1977",8607.995528,"E"
"ISL","GDP","TOT","USD_CAP","A","1978",9690.757513,"E"
"ISL","GDP","TOT","USD_CAP","A","1979",10899.462258,"E"
"ISL","GDP","TOT","USD_CAP","A","1980",12434.247833,"E"
"ISL","GDP","TOT","USD_CAP","A","1981",14028.853073,"E"
"ISL","GDP","TOT","USD_CAP","A","1982",15008.826528,"E"
"ISL","GDP","TOT","USD_CAP","A","1983",15065.199655,"E"
"ISL","GDP","TOT","USD_CAP","A","1984",16086.46904,"E"
"ISL","GDP","TOT","USD_CAP","A","1985",17006.37697,"E"
"ISL","GDP","TOT","USD_CAP","A","1986",18299.830943,"E"
"ISL","GDP","TOT","USD_CAP","A","1987",20127.088037,"E"
"ISL","GDP","TOT","USD_CAP","A","1988",20491.52639,"E"
"ISL","GDP","TOT","USD_CAP","A","1989",21108.226615,"E"
"ISL","GDP","TOT","USD_CAP","A","1990",21976.893267,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22390.127412,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",21861.807246,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22443.591858,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23551.632574,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23948.020653,
"ISL","GDP","TOT","USD_CAP","A","1996",24770.386257,
"ISL","GDP","TOT","USD_CAP","A","1997",26895.693448,
"ISL","GDP","TOT","USD_CAP","A","1998",28747.024152,
"ISL","GDP","TOT","USD_CAP","A","1999",29576.841574,
"ISL","GDP","TOT","USD_CAP","A","2000",29779.622737,
"ISL","GDP","TOT","USD_CAP","A","2001",31861.268682,
"ISL","GDP","TOT","USD_CAP","A","2002",32598.376021,
"ISL","GDP","TOT","USD_CAP","A","2003",32724.220972,
"ISL","GDP","TOT","USD_CAP","A","2004",35552.174225,
"ISL","GDP","TOT","USD_CAP","A","2005",37427.934965,
"ISL","GDP","TOT","USD_CAP","A","2006",39632.74879,
"ISL","GDP","TOT","USD_CAP","A","2007",41485.528568,
"ISL","GDP","TOT","USD_CAP","A","2008",43456.216759,
"ISL","GDP","TOT","USD_CAP","A","2009",41772.249616,
"ISL","GDP","TOT","USD_CAP","A","2010",39780.425359,
"ISL","GDP","TOT","USD_CAP","A","2011",40938.664549,
"ISL","GDP","TOT","USD_CAP","A","2012",42006.543346,
"ISL","GDP","TOT","USD_CAP","A","2013",44404.731588,
"ISL","GDP","TOT","USD_CAP","A","2014",45995.001692,
"ISL","GDP","TOT","USD_CAP","A","2015",49203.294991,
"ISL","GDP","TOT","USD_CAP","A","2016",53486.615773,
"ISL","GDP","TOT","USD_CAP","A","2017",55638.491978,
"ISL","GDP","TOT","USD_CAP","A","2018",57208.31151,
"ISL","GDP","TOT","USD_CAP","A","2019",58194.829569,
"ISL","GDP","TOT","USD_CAP","A","2020",53380.98629,
"ISL","GDP","TOT","USD_CAP","A","2021",57614.693442,
"IRL","GDP","TOT","USD_CAP","A","1970",2457.287819,"E"
"IRL","GDP","TOT","USD_CAP","A","1971",2646.321373,"E"
"IRL","GDP","TOT","USD_CAP","A","1972",2895.16021,"E"
"IRL","GDP","TOT","USD_CAP","A","1973",3147.001772,"E"
"IRL","GDP","TOT","USD_CAP","A","1974",3517.940732,"E"
"IRL","GDP","TOT","USD_CAP","A","1975",3993.472764,"E"
"IRL","GDP","TOT","USD_CAP","A","1976",4204.521012,"E"
"IRL","GDP","TOT","USD_CAP","A","1977",4767.476512,"E"
"IRL","GDP","TOT","USD_CAP","A","1978",5400.219692,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5931.322941,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6601.56436,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7375.419778,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7924.750739,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",8156.432684,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8758.693316,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9282.923245,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9426.647653,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",10107.339955,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",11047.228474,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",12220.453689,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13766.972623,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14424.888716,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",15122.496297,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15813.276773,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",17023.421025,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18973.930929,
"IRL","GDP","TOT","USD_CAP","A","1996",20539.893617,
"IRL","GDP","TOT","USD_CAP","A","1997",22697.240643,
"IRL","GDP","TOT","USD_CAP","A","1998",25082.584763,
"IRL","GDP","TOT","USD_CAP","A","1999",27041.622656,
"IRL","GDP","TOT","USD_CAP","A","2000",30212.996586,
"IRL","GDP","TOT","USD_CAP","A","2001",32587.805757,
"IRL","GDP","TOT","USD_CAP","A","2002",35222.881959,
"IRL","GDP","TOT","USD_CAP","A","2003",36278.795505,
"IRL","GDP","TOT","USD_CAP","A","2004",38761.397418,
"IRL","GDP","TOT","USD_CAP","A","2005",40465.540236,
"IRL","GDP","TOT","USD_CAP","A","2006",44271.383467,
"IRL","GDP","TOT","USD_CAP","A","2007",46760.275374,
"IRL","GDP","TOT","USD_CAP","A","2008",44105.305617,
"IRL","GDP","TOT","USD_CAP","A","2009",41436.633588,
"IRL","GDP","TOT","USD_CAP","A","2010",43214.112183,
"IRL","GDP","TOT","USD_CAP","A","2011",45100.566928,
"IRL","GDP","TOT","USD_CAP","A","2012",46409.6824,
"IRL","GDP","TOT","USD_CAP","A","2013",47882.067704,
"IRL","GDP","TOT","USD_CAP","A","2014",51195.991955,
"IRL","GDP","TOT","USD_CAP","A","2015",69165.900652,
"IRL","GDP","TOT","USD_CAP","A","2016",71633.128805,
"IRL","GDP","TOT","USD_CAP","A","2017",78051.654251,
"IRL","GDP","TOT","USD_CAP","A","2018",84824.352993,
"IRL","GDP","TOT","USD_CAP","A","2019",87550.548894,
"IRL","GDP","TOT","USD_CAP","A","2020",93442.328189,
"IRL","GDP","TOT","USD_CAP","A","2021",107862.427452,
"ITA","GDP","TOT","USD_CAP","A","1970",3630.217344,"E"
"ITA","GDP","TOT","USD_CAP","A","1971",3865.51596,"E"
"ITA","GDP","TOT","USD_CAP","A","1972",4157.768249,"E"
"ITA","GDP","TOT","USD_CAP","A","1973",4666.364033,"E"
"ITA","GDP","TOT","USD_CAP","A","1974",5331.024643,"E"
"ITA","GDP","TOT","USD_CAP","A","1975",5669.112173,"E"
"ITA","GDP","TOT","USD_CAP","A","1976",6375.394134,"E"
"ITA","GDP","TOT","USD_CAP","A","1977",6915.478076,"E"
"ITA","GDP","TOT","USD_CAP","A","1978",7614.557123,"E"
"ITA","GDP","TOT","USD_CAP","A","1979",8712.485947,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9805.09488,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10808.844019,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11517.342442,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",12103.978158,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12942.313994,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13721.219516,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14397.088737,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",15222.481567,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16412.507958,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17620.631646,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18627.654372,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19534.475117,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",20138.67208,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20427.731852,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",21308.38976,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",22382.888423,
"ITA","GDP","TOT","USD_CAP","A","1996",23052.613386,
"ITA","GDP","TOT","USD_CAP","A","1997",23875.825483,
"ITA","GDP","TOT","USD_CAP","A","1998",25021.100094,
"ITA","GDP","TOT","USD_CAP","A","1999",25602.386484,
"ITA","GDP","TOT","USD_CAP","A","2000",27072.426242,
"ITA","GDP","TOT","USD_CAP","A","2001",28030.921543,
"ITA","GDP","TOT","USD_CAP","A","2002",28721.076279,
"ITA","GDP","TOT","USD_CAP","A","2003",29153.1923,
"ITA","GDP","TOT","USD_CAP","A","2004",29481.685632,
"ITA","GDP","TOT","USD_CAP","A","2005",30028.488979,
"ITA","GDP","TOT","USD_CAP","A","2006",32311.38283,
"ITA","GDP","TOT","USD_CAP","A","2007",33956.490392,
"ITA","GDP","TOT","USD_CAP","A","2008",35292.601856,
"ITA","GDP","TOT","USD_CAP","A","2009",34335.571618,
"ITA","GDP","TOT","USD_CAP","A","2010",34839.916955,
"ITA","GDP","TOT","USD_CAP","A","2011",36203.328522,
"ITA","GDP","TOT","USD_CAP","A","2012",36091.373957,
"ITA","GDP","TOT","USD_CAP","A","2013",36267.925352,
"ITA","GDP","TOT","USD_CAP","A","2014",36475.976061,
"ITA","GDP","TOT","USD_CAP","A","2015",37206.331822,
"ITA","GDP","TOT","USD_CAP","A","2016",40267.222623,
"ITA","GDP","TOT","USD_CAP","A","2017",41951.466331,
"ITA","GDP","TOT","USD_CAP","A","2018",43427.663143,
"ITA","GDP","TOT","USD_CAP","A","2019",44376.174443,
"ITA","GDP","TOT","USD_CAP","A","2020",41995.337395,
"ITA","GDP","TOT","USD_CAP","A","2021",45902.22894,
"JPN","GDP","TOT","USD_CAP","A","1970",3423.4527,"E"
"JPN","GDP","TOT","USD_CAP","A","1971",3728.984807,"E"
"JPN","GDP","TOT","USD_CAP","A","1972",4160.681839,"E"
"JPN","GDP","TOT","USD_CAP","A","1973",4632.996761,"E"
"JPN","GDP","TOT","USD_CAP","A","1974",4920.112643,"E"
"JPN","GDP","TOT","USD_CAP","A","1975",5474.455907,"E"
"JPN","GDP","TOT","USD_CAP","A","1976",5938.754932,"E"
"JPN","GDP","TOT","USD_CAP","A","1977",6520.501737,"E"
"JPN","GDP","TOT","USD_CAP","A","1978",7280.589542,"E"
"JPN","GDP","TOT","USD_CAP","A","1979",8248.122461,"E"
"JPN","GDP","TOT","USD_CAP","A","1980",9173.740186,
"JPN","GDP","TOT","USD_CAP","A","1981",10387.860226,
"JPN","GDP","TOT","USD_CAP","A","1982",11313.761505,
"JPN","GDP","TOT","USD_CAP","A","1983",12098.354701,
"JPN","GDP","TOT","USD_CAP","A","1984",12998.456029,
"JPN","GDP","TOT","USD_CAP","A","1985",14014.825018,
"JPN","GDP","TOT","USD_CAP","A","1986",14693.828843,
"JPN","GDP","TOT","USD_CAP","A","1987",15681.605455,
"JPN","GDP","TOT","USD_CAP","A","1988",17242.221462,
"JPN","GDP","TOT","USD_CAP","A","1989",18723.282601,
"JPN","GDP","TOT","USD_CAP","A","1990",20289.488255,
"JPN","GDP","TOT","USD_CAP","A","1991",21624.047285,
"JPN","GDP","TOT","USD_CAP","A","1992",22234.862694,
"JPN","GDP","TOT","USD_CAP","A","1993",22581.120139,
"JPN","GDP","TOT","USD_CAP","A","1994",22834.751706,
"JPN","GDP","TOT","USD_CAP","A","1995",23865.913636,
"JPN","GDP","TOT","USD_CAP","A","1996",25009.682085,
"JPN","GDP","TOT","USD_CAP","A","1997",25629.420659,
"JPN","GDP","TOT","USD_CAP","A","1998",25520.196541,
"JPN","GDP","TOT","USD_CAP","A","1999",25744.916581,
"JPN","GDP","TOT","USD_CAP","A","2000",27289.851934,
"JPN","GDP","TOT","USD_CAP","A","2001",27946.083138,
"JPN","GDP","TOT","USD_CAP","A","2002",28633.69892,
"JPN","GDP","TOT","USD_CAP","A","2003",29411.592882,
"JPN","GDP","TOT","USD_CAP","A","2004",30837.175423,
"JPN","GDP","TOT","USD_CAP","A","2005",32174.400107,
"JPN","GDP","TOT","USD_CAP","A","2006",33638.841255,
"JPN","GDP","TOT","USD_CAP","A","2007",35021.732224,
"JPN","GDP","TOT","USD_CAP","A","2008",35278.749846,
"JPN","GDP","TOT","USD_CAP","A","2009",33550.689549,
"JPN","GDP","TOT","USD_CAP","A","2010",35342.824721,
"JPN","GDP","TOT","USD_CAP","A","2011",36215.006272,
"JPN","GDP","TOT","USD_CAP","A","2012",37628.675989,
"JPN","GDP","TOT","USD_CAP","A","2013",39436.682585,
"JPN","GDP","TOT","USD_CAP","A","2014",39559.763471,
"JPN","GDP","TOT","USD_CAP","A","2015",40908.781547,
"JPN","GDP","TOT","USD_CAP","A","2016",40642.704531,
"JPN","GDP","TOT","USD_CAP","A","2017",41531.221619,
"JPN","GDP","TOT","USD_CAP","A","2018",42239.050068,
"JPN","GDP","TOT","USD_CAP","A","2019",42438.755946,
"JPN","GDP","TOT","USD_CAP","A","2020",42285.325693,
"JPN","GDP","TOT","USD_CAP","A","2021",43001.852891,"E"
"KOR","GDP","TOT","USD_CAP","A","1970",600.506995,
"KOR","GDP","TOT","USD_CAP","A","1971",683.866885,
"KOR","GDP","TOT","USD_CAP","A","1972",750.698124,
"KOR","GDP","TOT","USD_CAP","A","1973",893.852097,
"KOR","GDP","TOT","USD_CAP","A","1974",1048.844987,
"KOR","GDP","TOT","USD_CAP","A","1975",1215.208903,
"KOR","GDP","TOT","USD_CAP","A","1976",1428.597512,
"KOR","GDP","TOT","USD_CAP","A","1977",1678.187382,
"KOR","GDP","TOT","USD_CAP","A","1978",1962.941483,
"KOR","GDP","TOT","USD_CAP","A","1979",2275.356423,
"KOR","GDP","TOT","USD_CAP","A","1980",2402.301405,
"KOR","GDP","TOT","USD_CAP","A","1981",2776.532293,
"KOR","GDP","TOT","USD_CAP","A","1982",3144.913567,
"KOR","GDP","TOT","USD_CAP","A","1983",3651.020351,
"KOR","GDP","TOT","USD_CAP","A","1984",4130.54515,
"KOR","GDP","TOT","USD_CAP","A","1985",4550.154481,
"KOR","GDP","TOT","USD_CAP","A","1986",5116.42119,
"KOR","GDP","TOT","USD_CAP","A","1987",5852.103004,
"KOR","GDP","TOT","USD_CAP","A","1988",6718.788433,
"KOR","GDP","TOT","USD_CAP","A","1989",7402.41363,
"KOR","GDP","TOT","USD_CAP","A","1990",8355.387935,
"KOR","GDP","TOT","USD_CAP","A","1991",9474.577826,
"KOR","GDP","TOT","USD_CAP","A","1992",10184.846816,
"KOR","GDP","TOT","USD_CAP","A","1993",11030.619105,
"KOR","GDP","TOT","USD_CAP","A","1994",12187.129391,
"KOR","GDP","TOT","USD_CAP","A","1995",13502.580041,
"KOR","GDP","TOT","USD_CAP","A","1996",14693.993279,
"KOR","GDP","TOT","USD_CAP","A","1997",15721.561966,
"KOR","GDP","TOT","USD_CAP","A","1998",14974.498788,
"KOR","GDP","TOT","USD_CAP","A","1999",16807.013023,
"KOR","GDP","TOT","USD_CAP","A","2000",18538.879306,
"KOR","GDP","TOT","USD_CAP","A","2001",19724.494236,
"KOR","GDP","TOT","USD_CAP","A","2002",21396.719189,
"KOR","GDP","TOT","USD_CAP","A","2003",22096.023078,
"KOR","GDP","TOT","USD_CAP","A","2004",23773.590825,
"KOR","GDP","TOT","USD_CAP","A","2005",25186.638103,
"KOR","GDP","TOT","USD_CAP","A","2006",26884.429402,
"KOR","GDP","TOT","USD_CAP","A","2007",29064.701966,
"KOR","GDP","TOT","USD_CAP","A","2008",29945.899216,
"KOR","GDP","TOT","USD_CAP","A","2009",29508.282758,
"KOR","GDP","TOT","USD_CAP","A","2010",31736.700156,
"KOR","GDP","TOT","USD_CAP","A","2011",32546.517725,
"KOR","GDP","TOT","USD_CAP","A","2012",33557.030447,
"KOR","GDP","TOT","USD_CAP","A","2013",34244.239492,
"KOR","GDP","TOT","USD_CAP","A","2014",35324.260296,
"KOR","GDP","TOT","USD_CAP","A","2015",37902.361018,
"KOR","GDP","TOT","USD_CAP","A","2016",39575.302078,
"KOR","GDP","TOT","USD_CAP","A","2017",40957.347064,
"KOR","GDP","TOT","USD_CAP","A","2018",43025.990397,
"KOR","GDP","TOT","USD_CAP","A","2019",43044.8068,
"KOR","GDP","TOT","USD_CAP","A","2020",45274.090605,"P"
"KOR","GDP","TOT","USD_CAP","A","2021",46731.416375,"E"
"LUX","GDP","TOT","USD_CAP","A","1970",5480.764875,"E"
"LUX","GDP","TOT","USD_CAP","A","1971",5856.935374,"E"
"LUX","GDP","TOT","USD_CAP","A","1972",6434.347174,"E"
"LUX","GDP","TOT","USD_CAP","A","1973",7269.322744,"E"
"LUX","GDP","TOT","USD_CAP","A","1974",8150.275447,"E"
"LUX","GDP","TOT","USD_CAP","A","1975",8229.625186,"E"
"LUX","GDP","TOT","USD_CAP","A","1976",8858.163404,"E"
"LUX","GDP","TOT","USD_CAP","A","1977",9537.742406,"E"
"LUX","GDP","TOT","USD_CAP","A","1978",10607.003701,"E"
"LUX","GDP","TOT","USD_CAP","A","1979",11727.312366,"E"
"LUX","GDP","TOT","USD_CAP","A","1980",12844.631776,"E"
"LUX","GDP","TOT","USD_CAP","A","1981",13944.27954,"E"
"LUX","GDP","TOT","USD_CAP","A","1982",14965.100759,"E"
"LUX","GDP","TOT","USD_CAP","A","1983",16011.711147,"E"
"LUX","GDP","TOT","USD_CAP","A","1984",17601.301143,"E"
"LUX","GDP","TOT","USD_CAP","A","1985",18634.300885,"E"
"LUX","GDP","TOT","USD_CAP","A","1986",20810.97627,"E"
"LUX","GDP","TOT","USD_CAP","A","1987",22024.639942,"E"
"LUX","GDP","TOT","USD_CAP","A","1988",24519.639443,"E"
"LUX","GDP","TOT","USD_CAP","A","1989",27703.383727,"E"
"LUX","GDP","TOT","USD_CAP","A","1990",29928.565386,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",33163.688393,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",34070.201961,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",35831.516634,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",37449.258929,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",38242.303017,
"LUX","GDP","TOT","USD_CAP","A","1996",39687.691557,
"LUX","GDP","TOT","USD_CAP","A","1997",42445.125662,
"LUX","GDP","TOT","USD_CAP","A","1998",44215.931839,
"LUX","GDP","TOT","USD_CAP","A","1999",49744.96918,
"LUX","GDP","TOT","USD_CAP","A","2000",55032.143721,
"LUX","GDP","TOT","USD_CAP","A","2001",56082.401307,
"LUX","GDP","TOT","USD_CAP","A","2002",58513.393595,
"LUX","GDP","TOT","USD_CAP","A","2003",60112.409068,
"LUX","GDP","TOT","USD_CAP","A","2004",64633.730041,
"LUX","GDP","TOT","USD_CAP","A","2005",68707.781706,
"LUX","GDP","TOT","USD_CAP","A","2006",78830.462472,
